,Month,Longitude,Latitude,hours,minutes,crime,Cluster_Index,danger_index
5579,2014-04,-2.97424,53.488397,15,53,Violence and Offence,2,169
5580,2014-04,-2.964119,53.485405,21,36,Violence and Offence,2,169
5581,2014-04,-2.97424,53.488397,17,42,Kidnap,2,169
5582,2014-04,-2.9735,53.487666,1,29,Violence and Offence,2,169
5583,2014-04,-2.9735,53.487666,8,18,Chain,2,169
5584,2014-04,-2.964119,53.485405,15,54,Violence and Offence,2,169
5585,2014-04,-2.974826,53.485039,5,5,Murder,2,169
5586,2014-04,-2.974629,53.488915,4,4,Pick,2,169
5587,2014-04,-2.977669,53.485474,0,19,Murder,2,169
5588,2014-04,-2.974629,53.488915,7,35,Kidnap,2,169
5589,2014-04,-2.985486,53.487846,19,33,Kidnap,2,169
5590,2014-04,-2.985771,53.482594,10,32,Kidnap,2,169
5591,2014-04,-2.986206,53.484469,13,6,Murder,2,169
5592,2014-04,-2.985771,53.482594,22,0,Kidnap,2,169
5593,2014-04,-2.986206,53.484469,5,21,Rape,2,169
5594,2014-04,-2.985888,53.483744,3,5,Chain,2,169
5595,2014-04,-2.986206,53.484469,12,7,Murder,2,169
5596,2014-04,-2.986685,53.484313,16,8,Kidnap,2,169
5597,2014-04,-2.985314,53.481097,17,45,Murder,2,169
5598,2014-04,-2.988372,53.48429,0,6,Murder,2,169
5599,2014-04,-2.984884,53.486602,4,36,Chain,2,169
5600,2014-04,-2.98277,53.481217,3,26,Chain,2,169
5601,2014-04,-2.986685,53.484313,11,56,Robery,2,169
5602,2014-04,-2.989462,53.483867,20,3,Chain,2,169
5603,2014-04,-2.985486,53.487846,11,8,Kidnap,2,169
5604,2014-04,-3.01823,53.478789,16,25,Kidnap,2,169
5605,2014-04,-3.01823,53.478789,1,56,Pick,2,169
5606,2014-04,-3.015925,53.47942,11,13,HNT,2,169
5607,2014-04,-3.017027,53.479519,12,13,Violence and Offence,2,169
5608,2014-04,-3.017027,53.479519,13,16,Murder,2,169
5609,2014-04,-3.026419,53.474692,15,49,Violence and Offence,2,169
5610,2014-04,-3.027075,53.478138,15,12,Pick,2,169
5611,2014-04,-3.027075,53.478138,20,56,HNT,2,169
5612,2014-04,-3.026319,53.475556,13,45,HNT,2,169
5613,2014-04,-3.023591,53.475508,6,40,Kidnap,2,169
5614,2014-04,-3.027527,53.476903,14,18,Kidnap,2,169
5615,2014-04,-3.023591,53.475508,11,50,Rape,2,169
5616,2014-04,-3.020329,53.478331,20,28,HNT,2,169
5617,2014-04,-3.02406,53.476852,15,55,HNT,2,169
5618,2014-04,-3.027527,53.476903,12,45,Violence and Offence,2,169
5619,2014-04,-3.023591,53.475508,15,23,Rape,2,169
5620,2014-04,-3.023591,53.475508,7,25,Chain,2,169
5621,2014-04,-3.026419,53.474692,9,16,Rape,2,169
5622,2014-04,-3.023632,53.474725,2,35,Murder,2,169
5623,2014-04,-3.024948,53.476179,13,52,Chain,2,169
5624,2014-04,-3.025816,53.474706,22,7,Murder,2,169
5625,2014-04,-3.024948,53.476179,6,34,Kidnap,2,169
5626,2014-04,-3.024948,53.476179,19,22,Violence and Offence,2,169
5627,2014-04,-3.024948,53.476179,15,56,Rape,2,169
5628,2014-04,-3.025816,53.474706,20,28,Kidnap,2,169
5629,2014-04,-3.025816,53.474706,3,25,Kidnap,2,169
5630,2014-04,-3.025816,53.474706,6,6,HNT,2,169
5631,2014-04,-3.025816,53.474706,6,52,Pick,2,169
5632,2014-04,-3.025816,53.474706,9,46,Kidnap,2,169
5633,2014-04,-3.025816,53.474706,13,45,Chain,2,169
5634,2014-04,-3.024948,53.476179,20,56,Chain,2,169
5635,2014-04,-3.024948,53.476179,11,28,Murder,2,169
5636,2014-04,-3.025816,53.474706,3,32,Murder,2,169
5637,2014-04,-3.025816,53.474706,13,50,Chain,2,169
5638,2014-04,-3.027906,53.4745,15,14,Chain,2,169
5639,2014-04,-3.029654,53.47639,0,30,HNT,2,169
5640,2014-04,-3.030645,53.475636,17,42,Kidnap,2,169
5641,2014-04,-3.029573,53.47489,16,54,Kidnap,2,169
5642,2014-04,-3.031444,53.475656,11,28,Rape,2,169
5643,2014-04,-3.027906,53.4745,20,7,Chain,2,169
5644,2014-04,-3.025927,53.47867,22,52,Violence and Offence,2,169
5645,2014-04,-3.025927,53.47867,12,40,Violence and Offence,2,169
5646,2014-04,-3.023471,53.48056,2,10,Chain,2,169
5647,2014-04,-3.026029,53.479774,13,39,Murder,2,169
5648,2014-04,-3.025927,53.47867,1,2,Violence and Offence,2,169
5649,2014-04,-3.025927,53.47867,17,18,Pick,2,169
5650,2014-04,-3.023471,53.48056,21,38,Violence and Offence,2,169
5651,2014-04,-3.027296,53.479179,2,51,Violence and Offence,2,169
5652,2014-04,-3.029977,53.481646,0,28,HNT,2,169
5653,2014-04,-3.008871,53.472361,3,27,Violence and Offence,2,169
5654,2014-04,-3.008871,53.472361,10,33,Murder,2,169
5655,2014-04,-3.008871,53.472361,3,32,Murder,2,169
5656,2014-04,-2.998184,53.475354,20,52,Rape,2,169
5657,2014-04,-3.0034,53.476101,9,49,Murder,2,169
5658,2014-04,-2.993595,53.478862,7,0,Chain,2,169
5659,2014-04,-2.994014,53.478076,10,29,Chain,2,169
5660,2014-04,-2.980712,53.477557,20,10,HNT,2,169
5661,2014-04,-2.988395,53.476199,15,28,Robery,2,169
5662,2014-04,-2.993595,53.478862,20,52,HNT,2,169
5663,2014-04,-2.988395,53.476199,3,28,Pick,2,169
5664,2014-04,-2.990743,53.478041,0,10,Rape,2,169
5665,2014-04,-2.993595,53.478862,16,24,Kidnap,2,169
5666,2014-04,-2.980712,53.477557,6,0,Violence and Offence,2,169
5667,2014-04,-2.984211,53.476387,8,57,Violence and Offence,2,169
5668,2014-04,-2.990743,53.478041,2,30,Violence and Offence,2,169
5669,2014-04,-2.989247,53.475258,13,12,Robery,2,169
5670,2014-04,-2.989247,53.475258,10,41,Rape,2,169
5671,2014-04,-2.980221,53.47651,22,4,Rape,2,169
5672,2014-04,-2.980712,53.477557,12,35,Murder,2,169
5673,2014-04,-2.980221,53.47651,18,56,Kidnap,2,169
5674,2014-04,-2.980309,53.476428,17,36,Chain,2,169
5675,2014-04,-2.980712,53.477557,4,40,Robery,2,169
5676,2014-04,-2.984106,53.475767,19,13,Chain,2,169
5677,2014-04,-2.993595,53.478862,6,23,Kidnap,2,169
5678,2014-04,-2.990599,53.482213,3,19,Pick,2,169
5679,2014-04,-2.993595,53.478862,7,6,HNT,2,169
5680,2014-04,-2.995136,53.479029,13,57,Violence and Offence,2,169
5681,2014-04,-3.00553,53.476326,15,46,Chain,2,169
5682,2014-04,-2.994158,53.479073,1,9,HNT,2,169
5683,2014-04,-3.001601,53.476503,16,48,Murder,2,169
5684,2014-04,-2.999516,53.480116,1,31,HNT,2,169
5685,2014-04,-3.00553,53.476326,12,12,HNT,2,169
5686,2014-04,-3.001601,53.476503,13,5,Murder,2,169
5687,2014-04,-2.994158,53.479073,10,22,Violence and Offence,2,169
5688,2014-04,-3.006786,53.477205,4,6,Chain,2,169
5689,2014-04,-3.005633,53.478159,5,58,HNT,2,169
5690,2014-04,-3.006985,53.475442,15,40,Chain,2,169
5691,2014-04,-3.006786,53.477205,1,38,Murder,2,169
5692,2014-04,-3.006759,53.476064,2,30,Chain,2,169
5693,2014-04,-3.004112,53.480725,14,13,Violence and Offence,2,169
5694,2014-04,-3.005633,53.478159,5,25,Murder,2,169
5695,2014-04,-3.006084,53.478092,21,43,Robery,2,169
5696,2014-04,-3.004112,53.480725,8,13,Violence and Offence,2,169
5697,2014-04,-2.995131,53.47493,0,11,Violence and Offence,2,169
5698,2014-04,-2.992545,53.475841,4,32,Chain,2,169
5699,2014-04,-2.995131,53.47493,4,26,Robery,2,169
5700,2014-04,-2.992545,53.475841,21,30,Robery,2,169
5701,2014-04,-2.995131,53.47493,0,56,Rape,2,169
5702,2014-04,-2.995131,53.47493,5,31,Pick,2,169
5703,2014-04,-2.992545,53.475841,4,46,Pick,2,169
5704,2014-04,-2.995131,53.47493,12,37,Robery,2,169
5705,2014-04,-2.992545,53.475841,5,57,Chain,2,169
5706,2014-04,-2.992545,53.475841,4,27,Robery,2,169
5707,2014-04,-2.99116,53.475224,21,25,Kidnap,2,169
5708,2014-04,-2.989645,53.476162,6,33,Rape,2,169
5709,2014-04,-2.992545,53.475841,17,42,HNT,2,169
5710,2014-04,-2.992545,53.475841,16,25,Kidnap,2,169
5711,2014-04,-2.995131,53.47493,7,52,HNT,2,169
5712,2014-04,-2.995131,53.47493,4,56,Chain,2,169
5713,2014-04,-2.995131,53.47493,8,15,Murder,2,169
5714,2014-04,-2.995131,53.47493,4,33,Robery,2,169
5715,2014-04,-2.992545,53.475841,21,0,Chain,2,169
5716,2014-04,-2.99116,53.475224,18,24,Chain,2,169
5717,2014-04,-3.010102,53.467739,19,21,Chain,2,169
5718,2014-04,-3.013412,53.469455,20,34,Pick,2,169
5719,2014-04,-3.014539,53.469976,1,16,Chain,2,169
5720,2014-04,-3.014035,53.469692,6,35,Pick,2,169
5721,2014-04,-3.012888,53.469594,3,5,Chain,2,169
5722,2014-04,-3.013277,53.468207,6,4,Chain,2,169
5723,2014-04,-3.011612,53.466603,13,3,HNT,2,169
5724,2014-04,-3.011612,53.466603,17,12,Violence and Offence,2,169
5725,2014-04,-3.010476,53.468257,19,17,Murder,2,169
5726,2014-04,-3.012888,53.469594,3,51,Violence and Offence,2,169
5727,2014-04,-3.012621,53.465345,9,26,Robery,2,169
5728,2014-04,-3.017809,53.469391,12,15,Violence and Offence,2,169
5729,2014-04,-3.016247,53.469593,12,38,Chain,2,169
5730,2014-04,-3.015125,53.465476,13,51,Rape,2,169
5731,2014-04,-3.015125,53.465476,14,29,Violence and Offence,2,169
5732,2014-04,-3.015125,53.465476,20,58,Pick,2,169
5733,2014-04,-3.016149,53.469261,16,16,Rape,2,169
5734,2014-04,-3.02409,53.470604,9,24,Murder,2,169
5735,2014-04,-3.02409,53.470604,5,11,Robery,2,169
5736,2014-04,-3.02409,53.470604,18,0,Robery,2,169
5737,2014-04,-3.021363,53.47247,11,15,Chain,2,169
5738,2014-04,-3.02409,53.470604,15,45,HNT,2,169
5739,2014-04,-3.02409,53.470604,16,5,Robery,2,169
5740,2014-04,-3.02409,53.470604,17,2,Violence and Offence,2,169
5741,2014-04,-3.02409,53.470604,21,3,HNT,2,169
5742,2014-04,-3.02409,53.470604,11,7,HNT,2,169
5743,2014-04,-3.02409,53.470604,20,43,Kidnap,2,169
5744,2014-04,-3.02409,53.470604,20,46,Chain,2,169
5745,2014-04,-3.02409,53.470604,21,16,Pick,2,169
5746,2014-04,-3.02409,53.470604,5,22,Violence and Offence,2,169
5747,2014-04,-3.026069,53.471432,0,40,Pick,2,169
5748,2014-04,-3.02409,53.470604,17,29,Rape,2,169
5749,2014-04,-3.028236,53.47322,13,8,Rape,2,169
5750,2014-04,-3.028236,53.47322,17,4,HNT,2,169
5751,2014-04,-3.025256,53.470208,17,56,Pick,2,169
5752,2014-04,-3.021938,53.470668,3,4,Robery,2,169
5753,2014-04,-3.028236,53.47322,17,57,HNT,2,169
5754,2014-04,-3.021938,53.470668,18,29,Chain,2,169
5755,2014-04,-3.020187,53.469901,1,41,HNT,2,169
5756,2014-04,-3.028236,53.47322,3,32,Kidnap,2,169
5757,2014-04,-3.028236,53.47322,14,12,HNT,2,169
5758,2014-04,-3.028236,53.47322,20,7,Kidnap,2,169
5759,2014-04,-3.028236,53.47322,9,36,Robery,2,169
5760,2014-04,-3.02475,53.470473,22,21,Chain,2,169
5761,2014-04,-3.028236,53.47322,1,42,Violence and Offence,2,169
5762,2014-04,-3.028236,53.47322,4,24,HNT,2,169
5763,2014-04,-3.028236,53.47322,7,48,Pick,2,169
5764,2014-04,-3.024884,53.47351,22,36,Rape,2,169
5765,2014-04,-3.015857,53.470908,4,0,HNT,2,169
5766,2014-04,-3.015304,53.476783,21,32,Chain,2,169
5767,2014-04,-3.016833,53.474568,3,20,Violence and Offence,2,169
5768,2014-04,-3.015857,53.470908,7,18,Murder,2,169
5769,2014-04,-3.016833,53.474568,22,9,Pick,2,169
5770,2014-04,-3.016833,53.474568,18,32,Kidnap,2,169
5771,2014-04,-3.020432,53.473854,4,4,Violence and Offence,2,169
5772,2014-04,-3.020432,53.473854,6,49,Pick,2,169
5773,2014-04,-3.015327,53.472684,1,30,Robery,2,169
5774,2014-04,-3.020374,53.47709,3,40,Pick,2,169
5775,2014-04,-3.015857,53.470908,17,10,Murder,2,169
5776,2014-04,-3.015327,53.472684,7,15,Rape,2,169
5777,2014-04,-3.001043,53.470692,22,53,Rape,2,169
5778,2014-04,-3.006924,53.474777,2,54,HNT,2,169
5779,2014-04,-3.006332,53.473928,0,33,Pick,2,169
5780,2014-04,-3.001169,53.469675,14,32,Violence and Offence,2,169
5781,2014-04,-3.007322,53.47374,20,47,Chain,2,169
5782,2014-04,-3.007322,53.47374,12,8,HNT,2,169
5783,2014-04,-3.001043,53.470692,22,11,Pick,2,169
5784,2014-04,-3.006332,53.473928,4,19,Kidnap,2,169
5785,2014-04,-3.000713,53.473355,15,29,Pick,2,169
5786,2014-04,-3.002815,53.47047,22,21,Pick,2,169
5787,2014-04,-3.004229,53.469083,8,15,Robery,2,169
5788,2014-04,-3.004229,53.469083,18,49,Murder,2,169
5789,2014-04,-3.006924,53.474777,19,35,Pick,2,169
5790,2014-04,-3.001043,53.470692,19,49,Violence and Offence,2,169
5791,2014-04,-3.001043,53.470692,9,2,Chain,2,169
5792,2014-04,-3.006924,53.474777,12,4,Pick,2,169
5793,2014-04,-3.000178,53.470447,22,21,Pick,2,169
5794,2014-04,-3.001043,53.470692,4,52,Chain,2,169
5795,2014-04,-2.98818,53.474745,7,49,Chain,2,169
5796,2014-04,-2.98818,53.474745,18,58,HNT,2,169
5797,2014-04,-2.996671,53.471861,18,24,Rape,2,169
5798,2014-04,-2.98818,53.474745,2,21,Pick,2,169
5799,2014-04,-2.98818,53.474745,14,34,Chain,2,169
5800,2014-04,-2.994656,53.472049,21,45,Violence and Offence,2,169
5801,2014-04,-2.995982,53.47397,7,12,Violence and Offence,2,169
5802,2014-04,-2.996943,53.471265,18,42,Pick,2,169
5803,2014-04,-2.982651,53.472813,15,46,HNT,2,169
5804,2014-04,-2.979483,53.474556,13,26,Chain,2,169
5805,2014-04,-2.980616,53.470798,18,9,Pick,2,169
5806,2014-04,-2.977682,53.467038,3,28,Robery,2,169
5807,2014-04,-2.974289,53.468846,15,43,Robery,2,169
5808,2014-04,-2.980071,53.476574,20,23,Kidnap,2,169
5809,2014-04,-2.977523,53.47255,20,58,Rape,2,169
5810,2014-04,-2.980071,53.476574,16,50,Kidnap,2,169
5811,2014-04,-2.980421,53.470189,21,28,Robery,2,169
5812,2014-04,-2.987082,53.46635,5,20,Violence and Offence,2,169
5813,2014-04,-2.988617,53.471487,10,40,HNT,2,169
5814,2014-04,-2.992299,53.466585,4,9,Kidnap,2,169
5815,2014-04,-2.990329,53.468031,12,13,Pick,2,169
5816,2014-04,-2.987441,53.472747,14,28,Robery,2,169
5817,2014-04,-2.987441,53.472747,4,48,Rape,2,169
5818,2014-04,-2.988719,53.466785,22,41,HNT,2,169
5819,2014-04,-2.989965,53.465319,20,37,Rape,2,169
5820,2014-04,-3.008078,53.46434,20,42,Violence and Offence,2,169
5821,2014-04,-3.0122,53.462849,17,25,Violence and Offence,2,169
5822,2014-04,-3.008695,53.463059,19,39,Kidnap,2,169
5823,2014-04,-3.014744,53.464041,3,29,HNT,2,169
5824,2014-04,-3.008695,53.463059,8,29,Rape,2,169
5825,2014-04,-3.006127,53.458901,18,48,HNT,2,169
5826,2014-04,-3.009936,53.460756,5,51,Murder,2,169
5827,2014-04,-3.006127,53.458901,8,26,Violence and Offence,2,169
5828,2014-04,-3.006127,53.458901,22,56,Murder,2,169
5829,2014-04,-3.009668,53.458961,16,33,Chain,2,169
5830,2014-04,-3.004096,53.457722,7,55,Murder,2,169
5831,2014-04,-3.008843,53.459768,14,32,Violence and Offence,2,169
5832,2014-04,-3.006127,53.458901,7,31,Robery,2,169
5833,2014-04,-3.009936,53.460756,14,45,Violence and Offence,2,169
5834,2014-04,-3.004718,53.457268,14,12,Kidnap,2,169
5835,2014-04,-3.006879,53.458867,11,57,Murder,2,169
5836,2014-04,-3.008084,53.458857,21,22,Chain,2,169
5837,2014-04,-3.009936,53.460756,14,4,HNT,2,169
5838,2014-04,-3.006394,53.46511,0,3,Robery,2,169
5839,2014-04,-3.003377,53.462996,2,17,Violence and Offence,2,169
5840,2014-04,-3.006394,53.46511,16,28,Murder,2,169
5841,2014-04,-3.009075,53.463811,19,46,Pick,2,169
5842,2014-04,-3.00916,53.4655,0,12,Kidnap,2,169
5843,2014-04,-3.005301,53.464723,13,28,Rape,2,169
5844,2014-04,-3.006394,53.46511,6,33,Murder,2,169
5845,2014-04,-3.006965,53.466309,7,33,Murder,2,169
5846,2014-04,-3.000432,53.466508,10,21,HNT,2,169
5847,2014-04,-3.000201,53.4682,8,51,Rape,2,169
5848,2014-04,-3.000855,53.465282,1,32,Pick,2,169
5849,2014-04,-3.000432,53.466508,14,56,Robery,2,169
5850,2014-04,-2.998653,53.466469,18,39,Murder,2,169
5851,2014-04,-2.997698,53.470046,2,48,Chain,2,169
5852,2014-04,-3.000201,53.4682,0,35,Violence and Offence,2,169
5853,2014-04,-3.002986,53.466226,7,27,Pick,2,169
5854,2014-04,-2.999316,53.465825,20,57,Violence and Offence,2,169
5855,2014-04,-2.997832,53.466125,13,52,Violence and Offence,2,169
5856,2014-04,-2.999876,53.465272,7,47,Violence and Offence,2,169
5857,2014-04,-3.000855,53.465282,12,26,Violence and Offence,2,169
5858,2014-04,-2.999876,53.465272,2,18,HNT,2,169
5859,2014-04,-2.998693,53.46432,6,31,Pick,2,169
5860,2014-04,-2.996598,53.465524,1,58,Pick,2,169
5861,2014-04,-3.001303,53.465764,16,23,Rape,2,169
5862,2014-04,-2.999876,53.465272,4,52,Chain,2,169
5863,2014-04,-3.004836,53.466085,4,0,Pick,2,169
5864,2014-04,-2.998861,53.466989,3,23,Chain,2,169
5865,2014-04,-3.000432,53.466508,1,29,HNT,2,169
5866,2014-04,-3.002942,53.467557,6,13,Violence and Offence,2,169
5867,2014-04,-3.002942,53.467557,7,52,Rape,2,169
5868,2014-04,-3.004836,53.466085,14,34,Robery,2,169
5869,2014-04,-2.999316,53.465825,5,5,Violence and Offence,2,169
5870,2014-04,-2.997698,53.470046,22,23,Violence and Offence,2,169
5871,2014-04,-3.004836,53.466085,13,44,Rape,2,169
5872,2014-04,-3.004836,53.466085,19,57,Murder,2,169
5873,2014-04,-3.002942,53.467557,1,26,Kidnap,2,169
5874,2014-04,-3.000201,53.4682,9,49,Violence and Offence,2,169
5875,2014-04,-3.000201,53.4682,20,54,Kidnap,2,169
5876,2014-04,-2.999264,53.463588,11,35,HNT,2,169
5877,2014-04,-2.999264,53.463588,19,53,HNT,2,169
5878,2014-04,-2.996802,53.463959,12,31,HNT,2,169
5879,2014-04,-2.999264,53.463588,14,31,Murder,2,169
5880,2014-04,-3.001133,53.462997,0,54,Kidnap,2,169
5881,2014-04,-2.996049,53.463336,2,43,Murder,2,169
5882,2014-04,-3.001133,53.462997,18,31,HNT,2,169
5883,2014-04,-2.999264,53.463588,18,10,Violence and Offence,2,169
5884,2014-04,-2.992962,53.464656,4,28,Robery,2,169
5885,2014-04,-3.001133,53.462997,6,57,Violence and Offence,2,169
5886,2014-04,-2.998326,53.464701,13,23,Violence and Offence,2,169
5887,2014-04,-2.992962,53.464656,19,26,HNT,2,169
5888,2014-04,-2.992962,53.464656,12,37,Murder,2,169
5889,2014-04,-3.001133,53.462997,6,26,Murder,2,169
5890,2014-04,-3.001133,53.462997,14,41,Pick,2,169
5891,2014-04,-2.992092,53.464807,16,58,HNT,2,169
5892,2014-04,-3.001133,53.462997,12,49,Robery,2,169
5893,2014-04,-3.001133,53.462997,1,41,Chain,2,169
5894,2014-04,-2.999264,53.463588,19,51,Rape,2,169
5895,2014-04,-2.983191,53.461609,14,48,HNT,2,169
5896,2014-04,-2.984265,53.462472,10,19,Kidnap,2,169
5897,2014-04,-2.983191,53.461609,8,8,Murder,2,169
5898,2014-04,-2.984089,53.462015,12,38,Robery,2,169
5899,2014-04,-2.987102,53.459419,1,2,Pick,2,169
5900,2014-04,-2.982656,53.461262,0,37,Murder,2,169
5901,2014-04,-2.987487,53.461106,19,57,Kidnap,2,169
5902,2014-04,-2.987487,53.461106,13,0,Chain,2,169
5903,2014-04,-2.985867,53.46138,22,34,Rape,2,169
5904,2014-04,-2.982656,53.461262,18,15,Murder,2,169
5905,2014-04,-2.980972,53.458804,16,28,Kidnap,2,169
5906,2014-04,-2.983191,53.461609,16,25,Chain,2,169
5907,2014-04,-2.981731,53.458394,17,41,HNT,2,169
5908,2014-04,-2.984888,53.456192,20,34,Pick,2,169
5909,2014-04,-2.980972,53.458804,2,7,Chain,2,169
5910,2014-04,-2.984888,53.456192,10,22,Murder,2,169
5911,2014-04,-2.987102,53.459419,14,16,Pick,2,169
5912,2014-04,-2.987102,53.459419,11,20,Pick,2,169
5913,2014-04,-2.987102,53.459419,7,49,Murder,2,169
5914,2014-04,-2.984844,53.462746,5,12,Chain,2,169
5915,2014-04,-2.985406,53.460979,3,16,Robery,2,169
5916,2014-04,-2.987487,53.461106,7,45,Robery,2,169
5917,2014-04,-2.983191,53.461609,0,33,Robery,2,169
5918,2014-04,-2.985867,53.46138,3,23,Murder,2,169
5919,2014-04,-2.971948,53.467247,8,28,Rape,2,169
5920,2014-04,-2.971948,53.467247,15,47,Violence and Offence,2,169
5921,2014-04,-2.976831,53.46602,19,34,Chain,2,169
5922,2014-04,-2.969249,53.467161,20,49,Pick,2,169
5923,2014-04,-2.971516,53.464814,19,7,Pick,2,169
5924,2014-04,-2.981923,53.467345,5,8,Violence and Offence,2,169
5925,2014-04,-2.982281,53.467216,17,55,Kidnap,2,169
5926,2014-04,-2.983368,53.465355,18,16,Murder,2,169
5927,2014-04,-2.978621,53.462644,21,31,Robery,2,169
5928,2014-04,-2.985245,53.465736,11,57,Kidnap,2,169
5929,2014-04,-2.980734,53.460865,13,25,Kidnap,2,169
5930,2014-04,-2.978149,53.461138,13,11,Kidnap,2,169
5931,2014-04,-2.984098,53.464352,3,45,Kidnap,2,169
5932,2014-04,-2.974082,53.463076,16,42,Robery,2,169
5933,2014-04,-2.983368,53.465355,20,31,Pick,2,169
5934,2014-04,-2.980734,53.460865,10,46,Pick,2,169
5935,2014-04,-2.980734,53.460865,11,23,Violence and Offence,2,169
5936,2014-04,-2.985245,53.465736,1,29,Rape,2,169
5937,2014-04,-2.985245,53.465736,18,5,Pick,2,169
5938,2014-04,-2.985245,53.465736,1,52,Pick,2,169
5939,2014-04,-2.980734,53.460865,14,31,Pick,2,169
5940,2014-04,-2.975352,53.463273,7,15,Kidnap,2,169
5941,2014-04,-2.974082,53.463076,5,11,Pick,2,169
5942,2014-04,-2.979777,53.46054,0,44,Kidnap,2,169
5943,2014-04,-2.976525,53.463884,9,25,Murder,2,169
5944,2014-04,-2.979109,53.460941,6,7,Violence and Offence,2,169
5945,2014-04,-2.976645,53.459253,18,54,Kidnap,2,169
5946,2014-04,-2.977785,53.458381,22,55,Kidnap,2,169
5947,2014-04,-2.974375,53.459416,18,48,Chain,2,169
5948,2014-04,-2.977785,53.458381,11,13,Chain,2,169
5949,2014-04,-2.977785,53.458381,10,23,Robery,2,169
5950,2014-04,-2.979246,53.459052,19,52,Murder,2,169
5951,2014-04,-2.97427,53.458778,22,46,Robery,2,169
5952,2014-04,-2.973897,53.460921,22,0,Robery,2,169
5953,2014-04,-2.979246,53.459052,14,34,Pick,2,169
5954,2014-04,-2.990843,53.457114,11,7,Rape,2,169
5955,2014-04,-2.986712,53.452348,20,5,Rape,2,169
5956,2014-04,-2.990843,53.457114,13,1,Murder,2,169
5957,2014-04,-2.989544,53.453682,14,55,Pick,2,169
5958,2014-04,-2.99042,53.45576,13,5,Rape,2,169
5959,2014-04,-3.003435,53.460362,0,38,Chain,2,169
5960,2014-04,-3.003435,53.460362,15,49,HNT,2,169
5961,2014-04,-3.002885,53.461921,0,54,Pick,2,169
5962,2014-04,-3.005536,53.46065,16,50,Chain,2,169
5963,2014-04,-3.003435,53.460362,20,51,Chain,2,169
5964,2014-04,-3.004667,53.45894,4,41,HNT,2,169
5965,2014-04,-3.005404,53.458925,17,21,Pick,2,169
5966,2014-04,-3.00385,53.460079,7,7,Murder,2,169
5967,2014-04,-3.005536,53.46065,1,27,HNT,2,169
5968,2014-04,-3.00385,53.460079,8,26,Kidnap,2,169
5969,2014-04,-3.000975,53.459519,4,49,Robery,2,169
5970,2014-04,-3.000774,53.459925,6,53,Murder,2,169
5971,2014-04,-3.00385,53.460079,11,32,Violence and Offence,2,169
5972,2014-04,-3.005536,53.46065,10,29,Robery,2,169
5973,2014-04,-3.000975,53.459519,15,5,Robery,2,169
5974,2014-04,-3.004667,53.45894,9,13,Robery,2,169
5975,2014-04,-3.004667,53.45894,15,22,HNT,2,169
5976,2014-04,-3.005536,53.46065,2,20,Rape,2,169
5977,2014-04,-3.005404,53.458925,12,45,Chain,2,169
5978,2014-04,-2.996514,53.458109,19,49,Kidnap,2,169
5979,2014-04,-2.999647,53.456834,16,17,Robery,2,169
5980,2014-04,-2.999647,53.456834,22,28,Robery,2,169
5981,2014-04,-2.995131,53.45626,2,29,Murder,2,169
5982,2014-04,-2.999899,53.455357,13,34,Pick,2,169
5983,2014-04,-2.997552,53.454847,13,21,Pick,2,169
5984,2014-04,-3.000904,53.458387,5,53,Murder,2,169
5985,2014-04,-2.995131,53.45626,14,39,Chain,2,169
5986,2014-04,-2.999436,53.458103,5,5,Robery,2,169
5987,2014-04,-2.996514,53.458109,0,52,Robery,2,169
5988,2014-04,-3.002265,53.459275,4,33,Pick,2,169
5989,2014-04,-2.996514,53.458109,17,22,HNT,2,169
5990,2014-04,-3.000904,53.458387,11,22,Pick,2,169
5991,2014-04,-2.995131,53.45626,5,2,Kidnap,2,169
5992,2014-04,-2.995131,53.45626,20,1,Chain,2,169
5993,2014-04,-2.991885,53.461078,3,18,Kidnap,2,169
5994,2014-04,-2.990992,53.460268,5,49,HNT,2,169
5995,2014-04,-2.990992,53.460268,2,40,Murder,2,169
5996,2014-04,-2.992004,53.4591,9,56,Violence and Offence,2,169
5997,2014-04,-2.992004,53.4591,10,32,HNT,2,169
5998,2014-04,-2.992004,53.4591,4,25,HNT,2,169
5999,2014-04,-2.993981,53.45991,8,12,Pick,2,169
6000,2014-04,-2.990992,53.460268,0,7,Murder,2,169
6001,2014-04,-2.992004,53.4591,21,39,HNT,2,169
6002,2014-04,-2.992004,53.4591,22,31,HNT,2,169
6003,2014-04,-2.990992,53.460268,12,49,Pick,2,169
6004,2014-04,-2.990651,53.463102,20,3,Pick,2,169
